,fighter,current_lose_streak,current_win_streak,avg_head_landed,avg_KD,avg_sig_str_landed,avg_td_landed,avg_total_str_landed,longest_winning_streak,losses,total_title_bouts,win_by_ko/tko,wins,stance,height_cms,reach_cms,weight_lbs,age,total_fights
3386,Tom Lawlor,0,1,18.0,0.222222222,21.22222222,1.6666666669999999,42.0,2,4,0,1,5,Southpaw,182.88,187.96,205.0,32.0,9
3387,Ben Saunders,0,2,11.33333333,0.222222222,21.66666667,0.111111111,44.77777778,3,3,0,2,6,Orthodox,187.96,195.58,170.0,32.0,9
3388,Bryan Caraway,1,0,20.16666667,0.0,26.66666667,2.5,61.83333333,2,2,0,0,4,Orthodox,172.72,172.72,135.0,30.0,6
3389,James Krause,2,0,39.2,0.0,57.0,0.2,64.6,1,3,0,1,2,Orthodox,187.96,185.42,170.0,29.0,5
3391,Evan Dunham,0,1,52.35714286,0.14285714300000002,61.64285714,1.214285714,76.35714286,4,6,0,1,8,Southpaw,177.8,177.8,155.0,33.0,14
3392,Tony Ferguson,0,5,18.55555556,0.222222222,28.33333333,0.666666667,37.77777778,5,1,1,2,8,Orthodox,180.34,193.04,155.0,31.0,9
3393,Manvel Gamburyan,0,1,12.25,0.0,18.91666667,2.083333333,36.0,2,7,1,0,5,Orthodox,165.1,170.18,135.0,34.0,12
3395,Stephen Thompson,0,4,30.0,0.833333333,46.5,0.666666667,54.83333333,4,1,0,3,5,Orthodox,182.88,190.5,170.0,32.0,6
3397,Trevor Smith,1,0,16.8,0.0,38.2,0.8,53.4,1,3,0,0,2,Orthodox,190.5,190.5,185.0,34.0,5
3399,Conor McGregor,0,5,25.2,0.8,33.0,1.0,40.8,5,0,0,4,5,Southpaw,175.26,187.96,155.0,26.0,5
3400,Jeremy Stephens,2,0,20.25,0.4,33.4,1.35,51.2,3,10,0,4,10,Orthodox,172.72,180.34,145.0,29.0,20
3403,John Howard,3,0,10.83333333,0.166666667,25.08333333,2.333333333,60.33333333,4,6,0,2,6,Orthodox,170.18,180.34,170.0,32.0,12
3406,Yoel Romero,0,5,20.4,0.8,38.4,2.0,53.0,5,0,0,4,5,Southpaw,182.88,185.42,185.0,38.0,5
3407,Lorenz Larkin,0,1,16.33333333,0.166666667,30.33333333,0.0,36.83333333,1,4,0,1,2,Orthodox,180.34,182.88,170.0,28.0,6
3410,Fabricio Werdum,0,5,28.11111111,0.222222222,42.88888889,0.5555555560000001,56.0,5,2,1,4,7,Orthodox,193.04,195.58,231.0,37.0,9
3415,Dan Henderson,2,0,18.57142857,0.35714285700000004,29.78571429,1.0,46.71428571,4,7,3,2,7,Orthodox,180.34,187.96,185.0,44.0,14
3420,Charles Oliveira,0,3,11.66666667,0.083333333,22.16666667,1.166666667,35.83333333,3,5,0,0,7,Orthodox,177.8,187.96,155.0,25.0,12
3423,Daniel Cormier,1,0,33.6,0.2,51.8,1.4,82.8,4,1,1,1,4,Orthodox,180.34,182.88,235.0,36.0,5
3424,Andrei Arlovski,0,5,11.5,0.5625,19.75,0.125,27.5,6,4,5,8,12,Orthodox,190.5,195.58,240.0,36.0,16
3425,Rafael Natal,0,2,22.91666667,0.333333333,39.66666667,2.583333333,65.5,3,5,0,0,7,Orthodox,182.88,193.04,185.0,32.0,12
3427,Neil Magny,0,6,30.77777778,0.111111111,45.88888889,2.333333333,87.11111111,6,2,0,2,7,Orthodox,190.5,203.2,170.0,27.0,9
3432,Robert Whittaker,0,2,43.83333333,0.833333333,53.0,0.5,59.66666667,2,2,1,2,4,Orthodox,182.88,185.42,185.0,24.0,6
3441,Max Holloway,0,5,45.72727273,0.545454545,64.45454545,0.090909091,69.90909091,5,3,0,4,8,Orthodox,180.34,175.26,155.0,23.0,11
3443,Beneil Dariush,0,3,10.4,0.2,20.6,1.2,27.4,3,1,0,0,4,Southpaw,177.8,182.88,155.0,25.0,5
3446,Tim Means,0,3,28.5,0.5,46.375,0.625,67.25,3,3,0,2,5,Orthodox,187.96,190.5,170.0,31.0,8
3448,Mirko Cro Cop,3,0,14.8,0.3,21.5,0.2,42.3,2,6,0,2,4,Southpaw,187.96,185.42,230.0,40.0,10
3452,Al Iaquinta,0,3,38.75,0.625,52.25,1.0,56.25,3,2,1,3,6,Orthodox,177.8,177.8,155.0,27.0,8
3455,Rafael Dos Anjos,0,3,19.11764706,0.294117647,33.17647059,1.764705882,54.0,5,5,0,3,12,Southpaw,172.72,177.8,170.0,30.0,17
3457,Alistair Overeem,0,1,18.5,0.666666667,35.0,0.333333333,53.66666667,1,3,0,2,3,Orthodox,193.04,203.2,265.0,34.0,6
3462,Roan Carneiro,2,0,12.4,0.0,16.0,3.2,48.2,1,3,0,1,2,Orthodox,180.34,187.96,170.0,36.0,5
3463,Tim Means,0,2,30.28571429,0.28571428600000004,49.71428571,0.7142857140000001,73.28571429,2,3,0,1,4,Orthodox,187.96,190.5,170.0,31.0,7
3465,Frank Mir,4,0,6.086956522,0.260869565,12.52173913,0.869565217,22.2173913,4,9,5,3,14,Southpaw,190.5,200.66,264.0,35.0,23
3466,Michael Johnson,0,3,22.81818182,0.727272727,38.63636364,0.454545455,42.0,3,4,1,3,7,Southpaw,177.8,185.42,145.0,28.0,11
3474,Al Iaquinta,0,2,38.0,0.571428571,51.28571429,1.0,55.28571429,3,2,1,2,5,Orthodox,177.8,177.8,155.0,27.0,7
3475,Thiago Alves,0,1,21.16666667,0.5555555560000001,38.38888889,0.611111111,54.16666667,7,6,1,6,12,Orthodox,175.26,177.8,170.0,31.0,18
3477,John Lineker,0,1,35.42857143,1.0,60.28571429,0.571428571,70.71428571,4,2,0,4,5,Orthodox,160.02,170.18,135.0,24.0,7
3478,Ildemar Alcantara,1,0,16.6,0.0,29.4,2.6,45.6,2,2,0,0,3,Orthodox,187.96,198.12,185.0,32.0,5
3479,Anthony Johnson,0,2,13.15384615,0.692307692,20.46153846,1.153846154,40.84615385,3,4,0,7,9,Orthodox,187.96,198.12,205.0,30.0,13
3481,Ryan Bader,0,3,18.2,0.4,26.66666667,2.6,52.66666667,5,4,1,3,11,Orthodox,187.96,187.96,205.0,31.0,15
3482,Sam Sicilia,1,0,18.85714286,0.0,28.0,1.142857143,40.85714286,1,4,0,2,3,Orthodox,172.72,170.18,145.0,28.0,7
3484,Gleison Tibau,0,2,18.26086957,0.086956522,22.95652174,3.47826087,48.91304348,3,8,0,1,15,Southpaw,177.8,180.34,155.0,31.0,23
3485,Lorenz Larkin,3,0,14.8,0.0,30.6,0.0,38.4,1,4,0,0,1,Orthodox,180.34,182.88,170.0,28.0,5
3493,Tim Means,0,1,31.33333333,0.333333333,50.83333333,0.666666667,76.66666667,2,3,0,1,3,Orthodox,187.96,190.5,170.0,30.0,6
3494,Matt Mitrione,0,2,17.54545455,0.636363636,24.18181818,0.0,28.27272727,5,3,0,7,8,Switch,190.5,200.66,265.0,36.0,11
3496,Ben Saunders,0,1,12.375,0.25,23.875,0.125,49.875,3,3,0,2,5,Orthodox,187.96,195.58,170.0,31.0,8
3499,Charles Oliveira,0,2,10.45454545,0.090909091,20.27272727,1.0909090909999999,32.36363636,2,5,0,0,6,Orthodox,177.8,187.96,155.0,25.0,11
3501,Robbie Lawler,0,2,33.07692308,0.538461538,41.53846154,1.230769231,50.92307692,3,4,1,5,9,Southpaw,180.34,187.96,170.0,32.0,13
3504,Edson Barboza,0,1,14.7,0.8,35.8,0.4,36.4,4,2,0,5,8,Orthodox,180.34,190.5,155.0,28.0,10
3505,Chico Camus,2,0,19.2,0.0,24.0,1.0,53.0,1,3,0,0,2,Orthodox,167.64,167.64,125.0,29.0,5
3510,Ovince Saint Preux,1,0,12.6,0.0,18.4,1.0,23.2,4,1,0,2,4,Southpaw,190.5,203.2,205.0,31.0,5
3512,Al Iaquinta,0,1,40.16666667,0.333333333,54.66666667,1.166666667,59.16666667,3,2,1,1,4,Orthodox,177.8,177.8,155.0,27.0,6
3516,Marcus Brimage,2,0,28.8,0.2,52.4,0.6,57.6,3,2,0,0,3,Southpaw,162.56,180.34,135.0,29.0,5
3517,Phil Davis,1,0,20.27272727,0.0,36.45454545,2.0,55.90909091,5,3,0,0,8,Orthodox,187.96,200.66,205.0,30.0,11
3519,Neil Magny,0,4,23.85714286,0.14285714300000002,38.85714286,2.285714286,75.42857143,4,2,0,1,5,Orthodox,190.5,203.2,170.0,27.0,7
3523,Rick Story,0,1,22.4375,0.3125,41.125,2.375,65.6875,6,6,0,2,10,Southpaw,175.26,180.34,170.0,30.0,16
3524,Max Holloway,0,3,48.66666667,0.5555555560000001,69.0,0.0,73.88888889,3,3,0,3,6,Orthodox,180.34,175.26,155.0,22.0,9
3528,Stephen Thompson,0,3,26.8,0.8,43.0,0.8,52.4,3,1,0,3,4,Orthodox,182.88,190.5,170.0,31.0,5
3529,Brian Ebersole,2,0,20.0,0.166666667,31.66666667,1.5,59.66666667,4,2,0,1,4,Southpaw,182.88,185.42,170.0,33.0,6
3532,Andrei Arlovski,0,4,11.73333333,0.533333333,20.2,0.133333333,28.4,6,4,5,7,11,Orthodox,190.5,195.58,240.0,35.0,15
3534,Ben Rothwell,0,1,18.33333333,0.333333333,23.66666667,1.166666667,38.16666667,1,3,0,2,3,Orthodox,193.04,198.12,265.0,32.0,6
3539,Rafael Dos Anjos,0,1,17.86666667,0.26666666699999997,31.26666667,1.8666666669999998,51.4,5,5,0,2,10,Southpaw,172.72,177.8,170.0,29.0,15
3541,Thales Leites,0,3,17.18181818,0.272727273,21.72727273,2.090909091,42.0,5,3,1,1,8,Orthodox,185.42,198.12,185.0,32.0,11
3544,Ross Pearson,2,0,28.25,0.333333333,46.16666667,0.833333333,57.83333333,3,5,1,2,7,Orthodox,172.72,175.26,155.0,29.0,12
3545,Dennis Bermudez,0,6,38.42857143,0.7142857140000001,53.42857143,3.714285714,84.0,6,1,1,1,6,Orthodox,167.64,167.64,155.0,27.0,7
3549,Tim Means,3,0,28.8,0.4,44.0,0.6,75.0,2,3,0,1,2,Orthodox,187.96,190.5,170.0,30.0,5
3563,Nate Marquardt,2,0,16.5625,0.5,25.125,1.6875,35.3125,4,6,1,4,10,Orthodox,182.88,187.96,185.0,35.0,16
3565,Charles Oliveira,0,1,10.5,0.1,19.9,0.9,32.3,2,5,0,0,5,Orthodox,177.8,187.96,155.0,24.0,10
3573,Robert Peralta,0,1,17.6,0.8,45.4,0.6,65.6,1,2,0,2,3,Orthodox,172.72,180.34,145.0,28.0,5
3577,CB Dollaway,0,1,13.69230769,0.076923077,19.92307692,2.0,37.84615385,3,5,1,2,8,Orthodox,187.96,193.04,185.0,30.0,13
3579,Iuri Alcantara,0,1,20.57142857,0.14285714300000002,27.14285714,1.428571429,52.85714286,2,3,0,1,4,Southpaw,175.26,180.34,135.0,33.0,7
3581,TJ Dillashaw,0,1,27.28571429,0.28571428600000004,41.0,1.714285714,56.0,4,2,1,2,5,Orthodox,167.64,170.18,125.0,28.0,7
3585,Daron Cruickshank,0,1,19.83333333,0.5,36.33333333,0.833333333,44.83333333,2,2,0,2,4,Switch,172.72,182.88,155.0,28.0,6
3588,Nik Lentz,1,0,24.53846154,0.076923077,40.46153846,3.461538462,89.23076923,4,5,0,1,8,Orthodox,172.72,172.72,155.0,29.0,13
3590,Anthony Johnson,1,0,12.0,0.727272727,19.36363636,1.363636364,43.27272727,3,4,0,6,7,Orthodox,187.96,198.12,205.0,30.0,11
3593,Khabib Nurmagomedov,0,5,24.6,0.4,31.8,5.8,50.0,5,0,0,1,5,Orthodox,177.8,177.8,155.0,25.0,5
3596,Roy Nelson,2,0,15.36363636,0.454545455,18.45454545,0.272727273,28.09090909,3,5,1,6,6,Orthodox,182.88,182.88,263.0,37.0,11
3598,Dan Henderson,3,0,22.0,0.363636364,34.90909091,1.2727272729999999,55.09090909,4,5,3,1,6,Orthodox,180.34,187.96,185.0,43.0,11
3599,CB Dollaway,1,0,13.83333333,0.0,20.58333333,2.166666667,39.91666667,3,5,1,1,7,Orthodox,187.96,193.04,185.0,30.0,12
3610,Vaughan Lee,1,0,6.4,0.2,17.0,0.8,69.0,1,3,0,0,2,Orthodox,167.64,167.64,125.0,31.0,5
3619,Jeremy Stephens,0,2,17.88235294,0.470588235,30.29411765,1.411764706,50.17647059,2,8,0,4,9,Orthodox,172.72,180.34,145.0,27.0,17
3622,Brad Tavares,0,4,28.71428571,0.14285714300000002,45.85714286,1.571428571,61.14285714,4,1,0,1,6,Orthodox,185.42,187.96,185.0,26.0,7
3624,Travis Browne,0,2,9.625,0.5,17.25,0.875,21.0,3,2,0,4,6,Orthodox,198.12,200.66,255.0,31.0,8
3626,Michael Johnson,0,1,24.77777778,0.7777777779999999,39.44444444,0.444444444,43.11111111,3,4,1,2,5,Southpaw,177.8,185.42,145.0,27.0,9
3628,Edson Barboza,0,2,15.71428571,0.857142857,39.57142857,0.571428571,40.42857143,4,1,0,4,6,Orthodox,180.34,190.5,155.0,27.0,7
3632,Nate Diaz,2,0,31.05555556,0.166666667,42.66666667,0.833333333,74.61111111,5,7,2,1,11,Southpaw,182.88,193.04,170.0,28.0,18
3633,Robbie Lawler,0,2,15.88888889,0.5555555560000001,22.0,1.5555555559999998,30.66666667,3,3,0,4,6,Southpaw,180.34,187.96,170.0,31.0,9
3636,Thales Leites,0,1,18.33333333,0.222222222,23.77777778,2.222222222,45.11111111,5,3,1,0,6,Orthodox,185.42,198.12,185.0,32.0,9
3637,Rick Story,1,0,20.92307692,0.23076923100000002,39.84615385,2.538461538,67.07692308,6,5,0,2,8,Southpaw,175.26,180.34,170.0,29.0,13
3641,Jeremy Stephens,0,1,18.8125,0.4375,32.0,1.5,53.125,2,8,0,3,8,Orthodox,172.72,180.34,145.0,27.0,16
3649,Seth Baczynski,2,0,16.85714286,0.28571428600000004,23.85714286,0.28571428600000004,40.85714286,4,3,0,1,4,Orthodox,190.5,187.96,170.0,32.0,7
3652,Cole Miller,1,0,22.35714286,0.214285714,30.92857143,0.35714285700000004,43.85714286,2,6,0,1,8,Orthodox,185.42,187.96,145.0,29.0,14
3656,Jake Shields,0,1,18.83333333,0.0,51.66666667,1.5,91.5,1,3,1,0,3,Orthodox,182.88,182.88,170.0,34.0,6
3657,Dong Hyun Kim,0,2,20.0,0.090909091,26.63636364,2.727272727,64.81818182,3,3,0,1,8,Southpaw,187.96,193.04,170.0,31.0,11
3658,Chris Cariaso,2,0,28.28571429,0.0,47.85714286,1.142857143,71.0,3,3,0,0,4,Southpaw,160.02,160.02,125.0,32.0,7
3659,Francis Carmont,0,5,15.0,0.2,25.8,1.4,40.4,5,0,0,0,5,Orthodox,190.5,198.12,205.0,31.0,5
3663,Alex Caceres,1,0,23.71428571,0.0,39.28571429,0.14285714300000002,56.42857143,2,4,0,0,3,Southpaw,177.8,185.42,145.0,25.0,7
3666,Josh Barnett,0,3,16.0,0.0,25.4,0.8,48.4,3,1,1,3,4,Orthodox,190.5,198.12,250.0,35.0,5
3667,Dustin Poirier,1,0,33.71428571,0.0,47.28571429,1.285714286,59.14285714,4,2,0,0,5,Southpaw,175.26,182.88,155.0,24.0,7
3668,Gleison Tibau,0,1,17.26315789,0.10526315800000001,21.89473684,3.631578947,48.68421053,3,7,0,1,12,Southpaw,177.8,180.34,155.0,29.0,19
3673,Rafael Dos Anjos,0,4,17.66666667,0.166666667,31.16666667,2.0,51.66666667,4,4,0,1,8,Southpaw,172.72,177.8,170.0,28.0,12
3675,Chael Sonnen,2,0,21.16666667,0.0,33.5,2.916666667,116.16666670000001,3,6,3,0,6,Southpaw,185.42,187.96,205.0,36.0,12
3676,Travis Browne,0,1,9.857142857000001,0.428571429,17.71428571,1.0,22.0,3,2,0,3,5,Orthodox,198.12,200.66,255.0,31.0,7
3677,John Howard,3,0,8.0,0.14285714300000002,19.14285714,2.857142857,48.57142857,4,3,0,2,4,Orthodox,170.18,180.34,170.0,30.0,7
3678,Michael Johnson,2,0,17.75,0.625,29.875,0.25,33.625,3,4,1,2,4,Southpaw,177.8,185.42,145.0,27.0,8
3679,Michael McDonald,1,0,20.8,0.6,27.4,1.2,30.4,4,1,1,2,4,Orthodox,175.26,177.8,135.0,22.0,5
3680,Steven Siler,0,1,27.8,0.0,46.0,0.6,88.8,3,1,0,0,4,Orthodox,180.34,177.8,145.0,26.0,5
3682,Phil Davis,0,2,23.33333333,0.0,39.88888889,2.222222222,62.11111111,5,2,0,0,7,Orthodox,187.96,200.66,205.0,28.0,9
3683,Anthony Perosh,1,0,13.28571429,0.14285714300000002,16.28571429,1.142857143,23.14285714,3,4,0,1,3,Orthodox,190.5,190.5,205.0,40.0,7
3685,Melvin Guillard,2,0,13.15789474,0.6315789470000001,19.89473684,0.736842105,23.42105263,5,8,0,6,11,Orthodox,175.26,172.72,155.0,30.0,19
3689,Chris Weidman,0,5,21.8,0.2,28.2,2.6,49.4,5,0,0,1,5,Orthodox,187.96,198.12,185.0,29.0,5
3693,Fabricio Werdum,0,2,23.66666667,0.166666667,35.33333333,0.333333333,41.33333333,2,2,0,3,4,Orthodox,193.04,195.58,231.0,35.0,6
3695,TJ Grant,0,4,27.6,0.2,48.4,1.4,70.4,4,3,0,2,7,Orthodox,177.8,182.88,155.0,29.0,10
3697,George Roop,0,1,22.125,0.125,36.75,0.625,84.75,1,5,0,1,3,Orthodox,185.42,182.88,135.0,31.0,8
3698,Nik Lentz,0,2,23.45454545,0.0,40.36363636,3.727272727,89.90909091,4,4,0,1,7,Orthodox,172.72,172.72,155.0,28.0,11
3699,Cody McKenzie,1,0,4.6,0.0,6.6,0.6,21.0,1,3,0,0,2,Switch,182.88,182.88,155.0,25.0,5
3704,Ross Pearson,0,1,32.22222222,0.222222222,52.44444444,0.8888888890000001,65.77777778,3,3,1,1,6,Orthodox,172.72,175.26,155.0,28.0,9
3705,Tom Lawlor,1,0,19.75,0.25,23.0,1.875,46.0,2,4,0,1,4,Southpaw,182.88,187.96,205.0,29.0,8
3706,Johny Hendricks,0,5,18.9,0.6,28.2,2.4,46.9,5,1,0,5,9,Southpaw,175.26,175.26,185.0,29.0,10
3707,Chris Camozzi,0,3,24.0,0.0,48.14285714,0.0,58.85714286,3,2,0,0,5,Orthodox,187.96,193.04,185.0,26.0,7
3708,Darren Elkins,0,4,26.16666667,0.0,30.83333333,1.8333333330000001,78.66666667,4,1,0,1,5,Orthodox,177.8,180.34,145.0,28.0,6
3710,Diego Sanchez,1,0,26.76470588,0.294117647,34.58823529,1.294117647,47.82352941,6,5,2,5,12,Southpaw,177.8,182.88,170.0,31.0,17
3712,Brad Tavares,0,2,21.6,0.2,35.0,2.2,51.8,2,1,0,1,4,Orthodox,185.42,187.96,185.0,25.0,5
3713,Robbie Lawler,2,0,16.28571429,0.571428571,23.0,1.857142857,32.57142857,3,3,0,2,4,Southpaw,180.34,187.96,170.0,30.0,7
3715,Danny Castillo,1,0,17.16666667,0.166666667,33.5,2.666666667,54.0,3,2,0,1,4,Orthodox,175.26,180.34,155.0,33.0,6
